lat,lon,value
24.0,80.75,-0.85676575
24.0,81.0,-0.6516876
24.0,81.25,-0.043289185
24.0,81.5,0.34733582
24.0,81.75,0.6608124
24.0,82.0,0.7565155
24.0,82.25,0.6188202
24.0,82.5,0.40299988
24.0,82.75,0.46061707
24.0,83.0,0.6051483
24.0,83.25,0.9410858
24.0,83.5,0.9694061
24.0,83.75,0.51823425
24.0,84.0,0.062179565
24.0,84.25,0.10221863
24.0,84.5,0.39616394
24.0,84.75,0.51335144
24.0,85.0,0.19499207
24.0,85.25,-0.26887512
24.0,85.5,-0.4827423
24.0,85.75,-0.66145325
24.0,86.0,-1.0471954
24.0,86.25,-1.5188751
24.0,86.5,-1.7737579
24.0,86.75,-1.6497345
24.0,87.0,-1.6389923
24.0,87.25,-1.7678986
24.0,87.5,-1.5462189
24.0,87.75,-1.3274689
24.0,88.0,-1.2561798
24.0,88.25,-1.2698517
24.0,88.5,-1.4680939
24.0,88.75,-1.5745392
24.0,89.0,-1.6936798
24.0,89.25,-1.6770782
24.0,89.5,-1.7473907
24.0,89.75,-1.9134064
24.0,90.0,-1.5042267
24.0,90.25,-1.2942657
24.0,90.5,-1.0940704
24.0,90.75,-0.9934845
23.75,47.75,0.70573425
23.75,48.0,-0.20930481
23.75,48.25,-0.9290314
23.75,48.5,-1.4124298
23.75,48.75,-1.7805939
23.75,49.0,-2.070633
23.75,49.25,-2.2747345
23.75,49.5,-2.3323517
23.75,49.75,-2.3196564
23.75,50.0,-2.3011017
23.75,50.25,-2.3723907
23.75,50.5,-2.4641876
23.75,50.75,-2.485672
23.75,51.0,-2.494461
23.75,51.25,-2.4466095
23.75,51.5,-2.383133
23.75,51.75,-2.360672
23.75,52.0,-2.2317657
23.75,52.25,-1.8831329
23.75,52.5,-1.3528595
23.75,52.75,-1.3889923
23.75,53.0,-1.3684845
23.75,53.25,-1.4202423
23.75,53.5,-1.5178986
23.75,53.75,-1.6272736
23.75,54.0,-1.7805939
23.75,54.25,-1.9309845
23.75,54.5,-2.2220001
23.75,54.75,-2.6204376
23.75,55.0,-3.095047
23.75,55.25,-3.586258
23.75,55.5,-4.0130157
23.75,55.75,-3.6546173
23.75,56.0,-2.5999298
23.75,56.25,-1.5589142
23.75,56.5,-0.59407043
23.75,56.75,0.42936707
23.75,57.0,1.3600311
23.75,57.25,0.75260925
23.75,57.5,0.733078
23.75,57.75,0.78874207
23.75,58.0,0.8287811
23.75,58.25,0.98991394
23.75,58.5,1.3707733
23.75,58.75,1.4576874
23.75,59.0,1.6686249
23.75,59.25,1.8014374
23.75,59.5,1.7184296
23.75,59.75,1.3863983
23.75,60.0,0.8483124
23.75,60.25,0.23698425
23.75,60.5,-0.3059845
23.75,60.75,-0.8343048
23.75,61.0,-1.3997345
23.75,61.25,-1.9817657
23.75,61.5,-2.4173126
23.75,61.75,-2.4427032
23.75,62.0,-2.1165314
23.75,62.25,-1.5384064
23.75,62.5,-0.8059845
23.75,62.75,-0.06770325
23.75,63.0,0.45671082
23.75,63.25,0.43424988
23.75,63.5,0.089523315
23.75,63.75,-0.50813293
23.75,64.0,-1.1790314
23.75,64.25,-1.7307892
23.75,64.5,-2.0999298
23.75,64.75,-2.2141876
23.75,65.0,-2.4749298
23.75,65.25,-2.7317657
23.75,65.5,-3.0120392
23.75,65.75,-3.3636017
23.75,66.0,-3.6741486
23.75,66.25,-4.2259064
23.75,66.5,-4.777664
23.75,66.75,-5.311844
23.75,67.0,-5.762039
23.75,67.25,-5.9915314
23.75,67.5,-5.8079376
23.75,67.75,-5.9036407
23.75,68.0,-5.715164
23.75,68.25,-5.0003204
23.75,68.5,-4.171219
23.75,68.75,-3.6790314
23.75,69.0,-3.6311798
23.75,69.25,-2.735672
23.75,69.5,-2.4095001
23.75,69.75,-2.6614532
23.75,70.0,-3.1321564
23.75,70.25,-3.3489532
23.75,70.5,-3.1399689
